,artistID,name,genres
14987,15771,The Boomtown Rats,['new wave']
14988,15772,Esther Phillips,"['northern soul', 'jazz blues', 'soul']"
14990,15774,Carmen McRae,"['vocal jazz', 'jazz']"
14991,15775,Millie Jackson,"['northern soul', 'soul', 'soul blues', 'quiet storm']"
14992,15776,Nancy Wilson,"['vocal jazz', 'jazz']"
14993,15777,Blossom Dearie,"['vocal jazz', 'french jazz', 'jazz']"
14994,15778,Anthony Rother,"['electroclash', 'electro', 'minimal techno']"
14995,15779,History,['comedy']
14996,15780,Elektrochemie LK,['techno']
14997,15781,DJ Rush,"['techno', 'chicago house', 'hard techno', 'acid techno']"
15000,15784,Chris Liebing,"['techno', 'minimal techno', 'acid techno', 'hard techno']"
15003,15787,Frank Martiniq,"['minimal techno', 'dub techno']"
15005,15789,Pankananda,['idm']
15007,15791,Moonbootica,['electro']
15009,15793,Sven VÃ¤th,"['german pop', ""children's music""]"
15011,15795,Alter Ego,"['electroclash', 'eurodance']"
15013,15797,Westbam,['happy hardcore']
15014,15798,Audion,"['minimal techno', 'tech house']"
15016,15800,Tiefschwarz,['minimal techno']
15017,15801,Pier Bucci,['minimal techno']
15018,15802,Pan-Pot,"['techno', 'minimal techno']"
15019,15803,Frankie Valli & The Four Seasons,"['doo-wop', 'northern soul', 'motown']"
15020,15804,Ryan Molloy,['celtic']
15022,15806,Mike Rowland,"['new age', 'space music']"
15023,15807,Tim Curry,['musicals']
15028,15812,Eddie Izzard,['comedy']
15030,15814,Viikate,"['finnish rock', 'finnish pop', 'iskelmä']"
15031,15815,Suburban Tribe,"['finnish rock', 'finnish pop']"
15033,15817,Eric Burdon & The Animals,"['psychedelic rock', 'acid rock']"
15039,15825,Artie,['italian trap']
15040,15826,Puck,"['pop punk', 'midwest emo', 'punk']"
15043,15829,Rachel,"['mandopop', 'taiwanese pop', 'c-pop']"
15047,15833,ÐÑÐ°ÑÐ°,['k-pop']
15051,15837,Link 80,"['ska punk', 'ska', 'punk', 'skate punk']"
15053,15839,The Epoxies,"['egg punk', 'riot grrrl']"
15054,15840,Magik Markers,['noise rock']
15055,15845,Regurgitate,"['grindcore', 'death metal']"
15057,15848,Buraka Som Sistema,"['kuduro', 'moombahton']"
15058,15849,Dressy Bessy,['jangle pop']
15060,15851,Tender Trap,"['jangle pop', 'indie pop']"
15061,15852,The Siddeleys,"['jangle pop', 'indie pop']"
15062,15853,Tiger Trap,"['riot grrrl', 'jangle pop']"
15063,15854,Saturday Looks Good to Me,['jangle pop']
15069,15860,Marine Research,['jangle pop']
15072,15863,All Girl Summer Fun Band,"['riot grrrl', 'jangle pop']"
15073,15864,Go Sailor,['aussie drill']
15074,15865,The Aislers Set,"['jangle pop', 'indie pop']"
15075,15866,Velocity Girl,"['jangle pop', 'shoegaze', 'power pop']"
15076,15867,The Orchids,"['jangle pop', 'indie pop', 'doo-wop']"
15077,15868,Language of Flowers,"['jangle pop', 'indie pop']"
15079,15870,Black Tambourine,"['shoegaze', 'jangle pop', 'dream pop']"
15080,15871,The Pastels,['jangle pop']
15081,15872,that dog.,"['power pop', 'riot grrrl']"
15082,15873,The Scotland Yard Gospel Choir,['jangle pop']
15085,15876,The Pax Cecilia,"['post-rock', 'mathcore', 'post-hardcore']"
15088,15879,O Bando do Velho Jack,['brazilian rock']
15089,15880,Swayzak,"['dub techno', 'electroclash', 'minimal techno']"
15093,15884,Christopher Willits,"['drone', 'ambient', 'neoclassical']"
15094,15885,Greyboy,"['acid jazz', 'jazz funk', 'nu jazz']"
15095,15886,Express Rising,['idm']
15096,15887,Ancient Astronauts,"['trip hop', 'downtempo']"
15097,15888,Julien Neto,"['ambient', 'dark ambient', 'drone', 'new age']"
15098,15889,Eef Barzelay,['alt country']
15099,15890,Critters Buggin,"['jazz fusion', 'jazz funk']"
15100,15891,GRAMATIK,"['electro swing', 'trip hop', 'nu jazz', 'downtempo']"
15102,15893,Aurum,['shoegaze']
15103,15894,UFF,['electroclash']
15104,15895,Martin Rica,['traditional music']
15105,15896,Hello Seahorse!,"['mexican indie', 'latin indie', 'mexican rock', 'latin alternative', 'rock en español']"
15106,15897,Chetes,"['mexican indie', 'rock en español', 'mexican rock', 'latin alternative', 'latin indie']"
15109,15900,Nikki Clan,['latin pop']
15112,15903,Lu,"['opera', 'mizrahi']"
15113,15904,We Smoke Fags,"['new rave', 'electroclash']"
15117,15908,Gilda,"['cumbia', 'cuarteto']"
15122,15913,Marcela Morelo,['latin pop']
15123,15914,Supernova,"['brazilian trap', 'trap', 'trap funk', 'brazilian hip hop']"
15124,15915,Quarashi,"['rap metal', 'rap rock', 'nu metal']"
15125,15916,Art Ensemble of Chicago,"['free jazz', 'avant-garde', 'jazz']"
15126,15917,The Dickies,"['punk', 'proto-punk']"
15127,15918,Poison Idea,"['hardcore punk', 'punk', 'hardcore']"
15129,15920,Anita Baker,"['quiet storm', 'smooth jazz']"
15131,15922,Montell Jordan,['new jack swing']
15133,15924,Kurt Elling,"['vocal jazz', 'jazz']"
15140,15931,Liz Lanne,"['gospel', 'pentecostal', 'brazilian gospel']"
15141,15932,Lauriete,"['pentecostal', 'gospel', 'brazilian gospel', 'worship']"
15142,15933,La Familia,['son cubano']
15143,15934,Billy Fury,"['rock and roll', 'rockabilly']"
15145,15936,My Mine,"['italo disco', 'italo dance', 'hi-nrg', 'chicago house']"
15146,15937,Morris,['country']
15150,15941,ÐÐ¸Ð¡,['rap']
15153,15944,Treitl Hammond,['funky house']
15158,15949,The Redwalls,['power pop']
15167,15958,Ð¢ÑÑÑÐ¸,['k-pop']
15174,15965,Let It Flow,"['gothic metal', 'doom metal']"
15180,15971,Hope To Find,"['progressive metal', 'progressive rock']"
15184,15975,Saving Abel,['post-grunge']
15186,15977,Deepfield,['post-grunge']
15187,15978,Seven Wiser,['post-grunge']
15188,15979,Course of Nature,['post-grunge']
15189,15980,Stereoside,['post-grunge']
15190,15981,Modern Day Zero,['post-grunge']
15192,15983,Josefus,"['acid rock', 'psychedelic rock', 'stoner rock']"
15193,15984,Sorcery,"['black metal', 'melodic death metal']"
15196,15987,Radio Birdman,"['proto-punk', 'garage rock', 'power pop', 'punk']"
15197,15988,Wicked Lady,"['acid rock', 'psychedelic rock', 'stoner rock']"
15198,15989,Mountain,['reggae']
15199,15990,Iron Claw,"['acid rock', 'stoner rock', 'doom metal']"
15200,15991,Abecedarians,"['post-punk', 'cold wave', 'darkwave', 'new wave', 'deathrock']"
15202,15993,Pagoda,"['pagode baiano', 'axé', 'pagode']"
15205,15996,Indios Bravos,"['ragga', 'reggae']"
15212,16003,Another Mask,['post-hardcore']
15214,16005,Yourcodenameis:milo,"['post-hardcore', 'math rock', 'philly soul']"
15216,16007,Mari! Mari!,['bedroom pop']
15217,16008,Overland,['worship']
15220,16011,Professional Murder Music,"['nu metal', 'industrial rock', 'industrial metal', 'industrial']"
15221,16012,Carfax Abbey,"['industrial', 'gothic rock']"
15222,16013,Deadsy,"['industrial rock', 'industrial metal', 'nu metal', 'industrial']"
15223,16014,My Sixth Shadow,"['gothic metal', 'gothic rock']"
15224,16015,Seigmen,"['norwegian pop', 'gothic metal']"
15227,16018,New Dawn Foundation,"['gothic metal', 'gothic rock', 'doom metal']"
15228,16019,Ljungblut,['norwegian pop']
15229,16020,Videodrone,"['nu metal', 'industrial metal', 'industrial rock', 'industrial']"
15230,16021,Xternals,"['industrial metal', 'industrial rock', 'industrial', 'alternative metal']"
15231,16022,Sakin,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
15233,16024,Incesaz,['arabesk']
15234,16025,Cem Adrian,"['arabesk', 'turkish pop']"
15237,16028,Songs: Ohia,"['slowcore', 'alt country']"
15238,16029,Cinerama,['jazz blues']
15241,16039,Scambo,"['nova mpb', 'brazilian rock']"
15242,16040,Ismael Serrano,"['trova', 'singer-songwriter', 'nueva trova']"
15249,16047,Paulo Miklos,"['mpb', 'nova mpb', 'brazilian rock']"
15250,16048,Santos,"['bachata', 'latin']"
15251,16049,R.Sigma,['hardstyle']
15253,16051,Autour de Lucie,"['french pop', 'french indie pop']"
15254,16052,Venus Hum,"['alternative dance', 'trip hop']"
15255,16053,Matthew Dear,['minimal techno']
15256,16054,El Ten Eleven,"['post-rock', 'math rock']"
15258,16056,Dykehouse,"['idm', 'shoegaze', 'dream pop']"
15259,16057,Outputmessage,['idm']
15261,16059,Astrobrite,"['shoegaze', 'slowcore', 'dream pop', 'noise rock']"
15270,16068,Great Big Sea,"['celtic rock', 'sea shanties', 'celtic']"
15275,16073,Daniel Rolim,['samba']
15276,16074,Binary Star,['underground hip hop']
15278,16076,Michael W. Smith,"['christian', 'ccm', 'worship', 'gospel']"
15285,16083,Gorilla Zoe,"['southern hip hop', 'crunk']"
15288,16086,Miguel,['r&b']
15290,16088,C2C,"['southern hip hop', 'rap']"
15296,16094,Dixie Dregs,"['jazz fusion', 'southern rock', 'progressive rock']"
15297,16095,Pride & Glory,['southern rock']
15299,16097,Aswad,"['reggae', 'roots reggae', 'lovers rock', 'dub', 'ragga']"
15300,16098,Culture,"['brazilian bass', 'electronic', 'electro']"
15301,16099,Linton Kwesi Johnson,"['dub', 'reggae', 'roots reggae', 'rocksteady', 'ragga']"
15302,16100,Mikey Dread,"['dub', 'roots reggae', 'reggae', 'rocksteady', 'ragga']"
15303,16101,The Heptones,"['rocksteady', 'roots reggae', 'reggae', 'dub', 'lovers rock', 'ska']"
15304,16102,Wailing Souls,"['roots reggae', 'reggae', 'rocksteady', 'dub']"
15305,16103,Alpha Blondy,"['reggae', 'roots reggae', 'ragga']"
15306,16104,Big Youth,"['roots reggae', 'reggae', 'rocksteady', 'dub', 'ragga']"
15308,16106,Dubmatix,"['dub', 'reggae', 'ragga', 'roots reggae']"
15309,16107,Freddie McGregor,"['lovers rock', 'reggae', 'roots reggae', 'rocksteady', 'ragga']"
15310,16108,Third World,"['reggae', 'roots reggae']"
15322,16122,Le Trio Joubran,"['sufi', 'gnawa']"
15323,16123,Jan Garbarek Group,['free jazz']
15324,16124,Peace Orchestra,"['trip hop', 'downtempo', 'nu jazz']"
15325,16125,Arthur H,"['classical', 'orchestra']"
15328,16128,J..S. Bach,"['classical', 'classical piano']"
15330,16130,Sylvain Beuf,"['french jazz', 'free jazz']"
15331,16131,Leonard Bernstein & New York Philharmonic,"['classical', 'orchestra']"
15332,16132,Gary Burton,"['jazz', 'jazz fusion']"
15333,16133,Rudresh Mahanthappa,"['free jazz', 'jazz', 'hard bop', 'avant-garde']"
15334,16134,Atom and His Package,['folk punk']
15335,16135,Mock Orange,"['midwest emo', 'math rock', 'emo']"
15336,16136,Jason Anderson,['slowcore']
15337,16137,Joe Rogan,['comedy']
15341,16141,Bros,['reggaeton']
15355,16155,Casuarina,"['samba', 'mpb', 'pagode']"
15356,16156,Dragon Ash,"['j-rap', 'j-pop', 'melodic hardcore', 'j-rock']"
15357,16157,Nic Endo,"['industrial', 'electroclash', 'noise music']"
15358,16158,Rhymester,"['j-rap', 'j-r&b']"
15359,16159,Tha Blue Herb,['j-rap']
15362,16162,KICK THE CAN CREW,"['j-rap', 'japanese indie', 'j-pop']"
15363,16163,Mr.Children,"['j-pop', 'j-rock', 'kayokyoku']"
15366,16166,ê°ì¸,['canzone napoletana']
15367,16167,ã±ãã¡ã¤ã·,['pop']
15371,16171,Javier Malosetti,"['jazz fusion', 'jazz funk']"
15372,16172,Vox Dei,"['argentine rock', 'latin rock']"
15373,16173,Manal,"['moroccan pop', 'moroccan rap', 'arabic hip hop', 'raï']"
15374,16174,Sandro y los de Fuego,['bolero']
15375,16175,Pappo,['argentine rock']
15377,16177,Mongo Santamaria,"['latin jazz', 'cha cha cha', 'son cubano', 'mambo']"
15378,16178,Mike Keneally,"['progressive rock', 'art rock', 'avant-garde']"
15381,16181,Passenger of Shit,"['speedcore', 'breakcore', 'horrorcore']"
15384,16184,Babangida,['highlife']
15387,16187,Meanna,['trip hop']
15389,16189,The Priests,['christmas']
15391,16191,8u,"['opera', 'mizrahi']"
15395,16195,Technique,"['hardcore hip hop', 'underground hip hop', 'east coast hip hop']"
15397,16197,David Lynch,['dark ambient']
15398,16198,Nortt,"['doom metal', 'black metal', 'dark ambient', 'drone', 'sludge metal']"
15402,16202,Judas Iscariot,['black metal']
15406,16206,Abney Park,"['dark cabaret', 'pirate metal']"
15407,16207,Monster Bobby,['synthpop']
15411,16215,Arts the Beatdoctor,"['trip hop', 'jazz rap', 'nu jazz']"
15414,16230,æåããã¿,['k-pop']
15416,16232,Jabberloop,"['jazz fusion', 'nu jazz']"
15419,16235,WHOURKR,"['breakcore', 'grindcore', 'avant-garde', 'mathcore']"
15420,16236,ã«ããã­ãããã ã,['pop']
15430,16246,Eisenvater,"['industrial metal', 'grindcore', 'industrial']"
15431,16247,Orthrelm,"['mathcore', 'noise rock', 'avant-garde', 'math rock']"
15433,16249,PE'Z,['chinese indie']
15435,16251,COLTEMONIKHA,['shibuya-kei']
15436,16252,Made In Mexico,['noise rock']
15438,16254,Grand Ulena,"['math rock', 'noise rock', 'mathcore', 'neo-psychedelic']"
15439,16255,Ex Models,"['noise rock', 'mathcore']"
15444,16260,Slapshot,"['hardcore punk', 'hardcore', 'punk']"
15445,16261,Billy Blue,['bongo flava']
15447,16263,Northern Picture Library,"['jangle pop', 'dream pop', 'shoegaze']"
15448,16264,The Charlottes,"['shoegaze', 'jangle pop', 'dream pop']"
15449,16265,Donnybrook,"['hardcore', 'hardcore punk']"
15450,16266,Swirlies,"['shoegaze', 'dream pop', 'slowcore', 'noise rock']"
15451,16267,Moscow Olympics,"['jangle pop', 'shoegaze', 'dream pop']"
15452,16268,Weed Hounds,"['shoegaze', 'dream pop']"
15453,16269,Korla Pandit,['exotica']
15454,16270,Medicine,"['malay', 'malay pop', 'malaysian pop']"
15455,16271,Deadline,"['drum and bass', 'liquid funk']"
15456,16272,Outbreak,"['worship', 'christian']"
15457,16273,Dance Floor Justice,['hardcore']
15459,16275,ãã©ãã¯ã»ã­ã£ãã,['pop']
15460,16276,Billy Briggs,['rockabilly']
15461,16277,Jets,['rocksteady']
15462,16278,Tex Williams,['traditional country']
15463,16279,Polecats,"['rockabilly', 'psychobilly', 'horror punk']"
15464,16280,Hank Thompson,"['honky tonk', 'traditional country']"
15466,16282,Curtis Gordon,"['rockabilly', 'psychobilly']"
15467,16283,The Carlisles,"['rockabilly', 'traditional country']"
15468,16284,Boyd Bennett,"['rockabilly', 'boogie-woogie']"
15469,16285,Spade Cooley,"['traditional country', 'swing music']"
15470,16286,Levi Dexter,"['rockabilly', 'psychobilly']"
15471,16287,Rockabilly Rebs,"['rockabilly', 'psychobilly']"
15473,16289,Bob Wills & His Texas Playboys,"['traditional country', 'honky tonk']"
15474,16290,Hank Penny,"['traditional country', 'honky tonk']"
15476,16292,Red Hot 'N' Blue,"['rockabilly', 'psychobilly', 'indorock']"
15477,16293,The Lucky Stars,['rockabilly']
15478,16294,Big Sandy & His Fly-Rite Boys,"['rockabilly', 'psychobilly']"
15479,16295,Levi Dexter & The Ripchords,"['rockabilly', 'psychobilly']"
15480,16296,Mac Curtis,"['smooth jazz', 'new age']"
15481,16297,The Stargazers,['electro swing']
15482,16298,The Neanderthals,"['surf rock', 'psychobilly', 'garage rock', 'rockabilly']"
15483,16299,Bill Mack,['christmas']
15485,16301,Moon Mullican,"['rockabilly', 'honky tonk', 'traditional country']"
15486,16302,Skeets McDonald,"['rockabilly', 'honky tonk', 'traditional country']"
15487,16303,The Five Keys,"['doo-wop', 'boogie-woogie', 'rockabilly']"
15488,16304,Babs Gonzales,"['bebop', 'hard bop']"
15489,16305,Billy Wallace,['rockabilly']
15490,16306,Levi & The Rockats,"['rockabilly', 'psychobilly']"
15491,16307,Hardrock Gunter,"['rockabilly', 'honky tonk', 'traditional country']"
15492,16308,Happy Drivers,"['psychobilly', 'rockabilly', 'horror punk']"
15493,16309,Wildfire Willie & The Ramblers,"['rockabilly', 'psychobilly']"
15494,16310,Merrill Moore,"['boogie-woogie', 'boogie', 'rockabilly']"
15495,16311,Jimmy Lee & Wayne Walker,['rockabilly']
15496,16312,Erskine Hawkins,"['swing music', 'big band']"
15498,16314,Irene Grandi,['italian singer-songwriter']
15500,16316,Loredana Errore,['italo dance']
15501,16317,Jean-Philippe Rameau,"['classical', 'classical piano']"
15506,16322,Alessandro Scarlatti,['opera']
15507,16323,Luigi Boccherini,['classical']
15508,16324,Lemongrass,"['downtempo', 'lounge', 'nu jazz', 'trip hop']"
15510,16326,Dietrich Buxtehude,['choral']
15512,16328,Tomaso Giovanni Albinoni,['classical']
15514,16330,Giovanni Battista Pergolesi,"['choral', 'requiem', 'classical']"
15516,16332,John Dowland,['medieval']
15517,16333,Felix Mendelssohn,"['chamber music', 'classical', 'classical piano', 'choral']"
15518,16334,Robert Schumann,"['classical piano', 'classical', 'chamber music']"
15520,16336,Audio Lotion,"['nu jazz', 'lounge', 'downtempo', 'acid jazz', 'trip hop']"
15521,16337,Arthur Verocai,"['brazilian jazz', 'bossa nova']"
15522,16338,Metropolitan Jazz Affair,"['nu jazz', 'acid jazz', 'jazz funk']"
15524,16340,The Boo Radleys,"['britpop', 'shoegaze', 'madchester']"
15525,16341,D-Pulse,['nu disco']
15527,16343,Blackjoy,"['nu disco', 'funky house']"
15528,16344,Dsh! Dsh!,"['christian hip hop', 'gospel r&b', 'christian', 'christian pop']"
15531,16347,Celia,"['salsa', 'son cubano', 'bolero', 'cha cha cha', 'merengue', 'mambo', 'latin', 'latin dance']"
15533,16349,7he Myriads,['synthwave']
15538,16354,Broken Fabiola,"['idm', 'industrial', 'dark ambient']"
15539,16355,Achillea,['new age']
15541,16357,Tubelord,['math rock']
15542,16358,Japandroids,"['noise rock', 'garage rock']"
15548,16364,Out of Ether,['traditional country']
15549,16365,Oxynucid,"['idm', 'acid house']"
15550,16366,First Aid Kit,"['indie folk', 'folk']"
15551,16367,Mrs Jynx,['idm']
15555,16371,Acidburp,"['idm', 'acid house']"
15556,16372,Vertical67,['idm']
15557,16373,Leftfield,"['big beat', 'trip hop', 'downtempo']"
15560,16376,Volitune,['idm']
15562,16378,Dozer,"['lo-fi beats', 'lo-fi', 'jazz beats']"
15563,16379,Smoke Blow,"['hardcore punk', 'stoner rock']"
15564,16380,Beyond The Embrace,"['melodic death metal', 'death metal']"
15565,16381,Desi Slava,['folk pop']
15568,16384,Andrea,['opera']
15569,16385,Teddy Thompson,['alt country']
15571,16387,Rosario Dawson,['musicals']
15572,16388,Yppah,"['trip hop', 'downtempo', 'idm']"
15573,16389,Esoterica,"['progressive metal', 'progressive rock']"
15575,16391,Punk TV,['new rave']
15577,16393,Microfilm,"['post-rock', 'math rock']"
15579,16404,Kamp!,"['phleng phuea chiwit', 'luk thung', 'southern thai music', 'thai rock', 'thai pop']"
15580,16405,Novika,['nu disco']
15581,16406,Hatifnats,['shoegaze']
15582,16407,Terry Poison,"['electroclash', 'new rave']"
15583,16408,Basstek,['future bass']
15586,16411,We Are the In Crowd,['pop punk']
15587,16412,Ross and the Wrongens,['power pop']
15589,16414,The Color Morale,"['post-hardcore', 'metalcore', 'screamo']"
15590,16415,Hundredth,"['melodic hardcore', 'shoegaze', 'hardcore', 'post-hardcore', 'metalcore']"
15593,16418,The Trucks,"['modern blues', 'blues rock', 'southern rock', 'blues']"
15594,16419,Prosser,['anime']
15595,16420,"Stravinsky, Igor (1882-1971)","['classical', 'neoclassical', 'orchestra']"
15596,16421,Tape,"['dangdut', 'sholawat']"
15598,16423,The Murder Of My Sweet,"['symphonic metal', 'gothic metal', 'gothic rock', 'power metal']"
15599,16424,Winter In Eden,"['symphonic metal', 'gothic metal', 'power metal']"
15600,16425,AghonyA,"['gothic metal', 'symphonic metal']"
15601,16426,Elysion,"['gothic metal', 'symphonic metal', 'gothic rock']"
15602,16427,Visions of Atlantis,"['symphonic metal', 'power metal', 'gothic metal', 'metal', 'folk metal']"
